번호,제목,첨부,부서명,작성일
228,[파푸아뉴기니] ‘Port Moresby 국제공항 신청사 건립’입찰 정보,,양자경제진흥과,2014-06-10
227,[볼리비아] 수력발전소 입찰정보,,양자경제진흥과,2014-06-03
226,[에티오피아] 입찰공고,,양자경제진흥과,2014-06-03
225,[튀니지] 라데스 C 복합화력발전소 입찰 공고,,양자경제진흥과,2014-06-03
224,[중국] 불산시 남해구 정보기술학교 디지털 캠퍼스 구축 입찰정보,,양자경제진흥과,2014-06-03
223,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-06-03
222,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-06-03
221,[홍콩] 입찰정보,,양자경제진흥과,2014-05-28
220,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-05-28
219,[중국] 입찰정보,,양자경제진흥과,2014-05-28
218,[인도] 타밀나두 도로개발공사 입찰 공고,,양자경제진흥과,2014-05-28
217,[중국] 하남성 상구시 관광국 정보화 시스템 구축 입찰 공고,,양자경제진흥과,2014-05-28
216,[중국] 사천성발전개혁위원회 엘레베이터 구매 입찰공고,,양자경제진흥과,2014-05-28
215,[파키스탄] 이슬라마바드 신공항 접근 도로 건설 입찰 공고,,양자경제진흥과,2014-05-28
214,[대만] 입찰 정보,,양자경제진흥과,2014-05-28
213,[에티오피아] 입찰공고,,양자경제진흥과,2014-05-28
212,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-05-28
211,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-05-28
210,[중국] 닝보시 제4중둥학교 멀티미디어 설비 입찰공고,,양자경제진흥과,2014-05-16
209,[에티오피아] 입찰공고,,양자경제진흥과,2014-05-16
208,[중국] 화서지역 입찰정보,,양자경제진흥과,2014-05-16
207,[홍콩] 입찰정보,,양자경제진흥과,2014-05-16
206,[중국] 화북전략대학 공조기 설치 입찰정보,,양자경제진흥과,2014-05-16
205,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-05-16
204,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-05-16
203,[중국] 화동지역 입찰동향,,양자경제진흥과,2014-05-16
202,[베네수엘라] 광산개발(철) 정보,,양자경제외교국,2014-05-12
201,[페루] 리마공항 확장공사 감리 국제입찰,,양자경제진흥과,2014-05-12
200,[에티오피아] 입찰공고,,양자경제진흥과,2014-05-12
199,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-05-12
198,[중국] 하문시 호리구 국유자산투자 중앙 집중식 냉.온방설비 입찰공고,,양자경제진흥과,2014-05-12
197,[중국] 중앙농업방송학교 모의방송실시스템 및 주변설비 입찰공고,,양자경제진흥과,2014-05-12
196,[중국] 화동지역 입찰동향,,양자경제진흥과,2014-05-12
195,[예멘] 지방도시 상하수도 프로젝트 자문 입찰 공고,,양자경제진흥과,2014-05-12
194,[중국] CCTV 사무용가구 입찰공고,,양자경제진흥과,2014-05-12
193,[홍콩] 입찰정보,,양자경제진흥과,2014-04-29
192,[오만] 공항 건설 프로젝트 입찰 동향,,양자경제진흥과,2014-04-29
191,[에티오피아] 입찰 공고,,양자경제진흥과,2014-04-29
190,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-04-29
189,[중국] 우루무치 철도공안국 보존서류 정보화 구축 사업 입찰 공고,,양자경제진흥과,2014-04-29
188,[태국] 1바트 동전 전자입찰,,양자경제진흥과,2014-04-29
187,[파키스탄] 수력댐 민자사업 입찰정보,,양자경제진흥과,2014-04-29
186,[중국] 화동지역 입찰동향,,양자경제진흥과,2014-04-29
185,[중국] 동북3성 입찰정보(4월 4주차),,양자경제진흥과,2014-04-29
184,[코트디부아르] 입찰정보,,양자경제진흥과,2014-04-29
183,[파키스탄] 220kv 변전소 건설 입찰 공고,,양자경제진흥과,2014-04-29
182,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-04-29
181,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-04-22
180,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-04-22
179,[중국] 광동성 심천시 인민검찰원 공기조화설비 등 입찰공고,,양자경제진흥과,2014-04-22
178,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-04-22
177,[중국] 동북3성 입찰정보(4월 3주차),,양자경제진흥과,2014-04-22
176,[대만] 건설 입찰정보,,양자경제진흥과,2014-04-22
175,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-04-22
174,[키르기즈] 동부지역 사력광상 개발권 및 사금 탐사권 등 경매 공고,,양자경제진흥과,2014-04-22
173,[카타르] 담수저장설비(Mega Reservoirs) 프로젝트 입찰 공고,,양자경제진흥과,2014-04-15
172,[홍콩] 입찰정보,,양자경제진흥과,2014-04-15
171,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-04-15
170,[중국] 광서장족자치구 북해시재정국 프로젝트뱅크 관리시스템 구축 입찰공고,,양자경제진흥과,2014-04-15
169,[중국] 동북3성 입찰정보(4월 2주차),,양자경제진흥과,2014-04-15
168,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-04-15
167,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-04-15
166,[이집트] 홍해지역 4개 항구 시설공사 입찰정보,,양자경제진흥과,2014-04-15
165,[중국] 북경우의병원 의료보건센터 의료설비 입찰공고,,양자경제진흥과,2014-04-15
164,[예멘] 사나-호데이다 도로 개선 시공 입찰정보,,양자경제진흥과,2014-04-15
163,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-04-08
162,[홍콩] 입찰정보,,양자경제진흥과,2014-04-08
161,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-04-08
160,[중국] 동북3성 입찰정보,,양자경제진흥과,2014-04-08
159,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-04-08
158,[튀니지] 입찰 정보,,양자경제진흥과,2014-04-08
157,[브루나이] 입찰정보,,양자경제진흥과,2014-04-08
156,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-04-08
155,[중국] 동북3성 입찰정보(3월 4주차),,양자경제진흥과,2014-03-24
154,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-03-24
153,[대만] 입찰정보,,양자경제진흥과,2014-03-24
152,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-03-24
151,[에티오피아] 입찰공고(8),,양자경제진흥과,2014-03-24
150,[홍콩] 입찰정보,,양자경제진흥과,2014-03-24
149,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-03-24
148,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-03-24
147,[에티오피아] 입찰공고(7),,양자경제진흥과,2014-03-17
146,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-03-17
145,[카타르] 장거리철도 프로젝트 개요 및 추진일정,,양자경제진흥과,2014-03-17
144,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-03-17
143,[인도] 뭄바이 주요 프로젝트 추진 동향 및 입찰 정보,,양자경제진흥과,2014-03-17
142,[키르기즈] 남부지역 금광탐사권 및 암염채굴권 경매 공고,,양자경제진흥과,2014-03-17
141,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-03-17
140,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-03-17
139,[칠레] 송전망 확장 프로젝트 입찰 동향,,양자경제진흥과,2014-03-05
138,[에티오피아] 입찰공고(6),,양자경제진흥과,2014-03-05
137,[홍콩] 입찰정보(2014-5),,양자경제진흥과,2014-03-05
136,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-03-05
135,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-03-05
134,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-03-05
133,[중국] 화서지역 입찰정보,,양자경제진흥과,2014-03-05
132,[가나] 입찰정보-보건부,,양자경제진흥과,2014-03-05
131,[브루나이] 국가 데이터센터 프로젝트 입찰 공고,,양자경제진흥과,2014-03-04
130,[중국] 동북3성 입찰정보(2월 4주차),,양자경제진흥과,2014-03-04
129,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-03-04
128,[중국] 산둥성 입찰공고,,양자경제진흥과,2014-02-24
127,[에티오피아] 입찰공고(5),,양자경제진흥과,2014-02-24
126,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-02-24
125,[홍콩] 입찰정보(2014-4),,양자경제진흥과,2014-02-24
124,[중국] 동북3성 입찰정보(2월 3주차),,양자경제진흥과,2014-02-24
123,[중국] 화서지역 입찰정보,,양자경제진흥과,2014-02-24
122,[대만] 입찰정보,,양자경제진흥과,2014-02-24
121,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-02-24
120,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-02-24
119,[파키스탄] 수력댐 민자사업 입찰 정보,,양자경제진흥과,2014-02-17
118,[그리스] 탄화수소 국제입찰,,양자경제진흥과,2014-02-17
117,[캐나다] BC주 'Site C' 수력발전댐 프로젝트 진행 동향 및 수주 정보,,양자경제진흥과,2014-02-17
116,[에티오피아] 입찰공고(4),,양자경제진흥과,2014-02-17
115,[에티오피아] 입찰공고(3),,양자경제진흥과,2014-02-17
114,[홍콩] 입찰정보(2014-3),,양자경제진흥과,2014-02-17
113,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-02-17
112,[중국] 동북3성 입찰정보(1월 5주차),,양자경제진흥과,2014-02-17
111,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-02-17
110,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-02-17
109,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-02-17
108,[투르크메니스탄] 남북철도 Bereket-Etrek 철도구간 및 기관차 기지 건설공사 입찰안내,,양자경제진흥과,2014-02-03
107,[알제리] 석유가스 탐사입찰 공고,,양자경제진흥과,2014-02-03
106,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-02-03
105,[중국] 하북성 석가장시 중급인민병원 모니터링설비 입찰공고,,양자경제진흥과,2014-02-03
104,[중국] 광서성 방성항시 교통대차량관리소 중앙공조 입찰공고,,양자경제진흥과,2014-02-03
103,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-02-03
102,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-02-03
101,[트리니다드토바고] 상하수도공사(WASA) 입찰 정보,,양자경제진흥과,2014-01-23
100,[브루나이] PMB 교량 등 건축 입찰공고,,양자경제진흥과,2014-01-23
99,[태국] 1/2바트 동전 등 전자입찰,,양자경제진흥과,2014-01-23
98,[레바논] 레바논 연안의 석유 및 가스 탐사 입찰 마감 연장,,양자경제외교국,2014-01-23
97,[코스타리카] 디지털병원 프로젝트 입찰 공고 예정,,양자경제진흥과,2014-01-23
96,[칠레] 해양에너지 연구개발 공동 연구 프로젝트 입찰,,양자경제진흥과,2014-01-23
95,[에티오피아] 입찰공고,,양자경제진흥과,2014-01-23
94,"[카타르] 2022년 월드컵 최고위, 훈련시설 건립 PO공고",,양자경제진흥과,2014-01-23
93,[홍콩] 입찰정보,,양자경제진흥과,2014-01-23
92,[대만] 입찰정보,,양자경제진흥과,2014-01-23
91,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-01-23
90,[중국] 복건성 하문시 상안구 위생원 의료설비 입찰공고,,양자경제진흥과,2014-01-23
89,[중국] 요녕사범대학 부속중학교 컴퓨터 입찰공고,,양자경제진흥과,2014-01-23
88,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-01-23
87,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-01-23
86,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-01-23
85,[에티오피아] 입찰 공고,,양자경제진흥과,2014-01-16
84,[파푸아뉴기니] 입찰 정보(민간 항공 개발 투자 프로그램),,양자경제진흥과,2014-01-16
83,[중국] 복건성 복주제8중학교 모니터링시스템 입찰공고,,양자경제진흥과,2014-01-16
82,[중국] 복건성 복주시 공안국 노트북컴퓨터 입찰공고,,양자경제진흥과,2014-01-16
81,[중국] 요녕성 대련대학 탁구학교 사무설비 입찰공고,,양자경제진흥과,2014-01-16
80,[중국] 화중지역 입찰정보,,양자경제진흥과,2014-01-16
79,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-01-16
78,[홍콩] 입찰정보,,양자경제진흥과,2014-01-16
77,[중국] 산둥성 입찰정보,,양자경제진흥과,2014-01-16
76,[중국] 산둥성질병통제센터 실험실 정보관리시스템 등 공개입찰,,양자경제진흥과,2014-01-16
75,[중국] 산둥교육방송국 스튜디오설비 공개 입찰,,양자경제진흥과,2014-01-16
74,[예멘] 지방 전력망 설계 및 감리 입찰정보,,양자경제진흥과,2014-01-08
73,[예멘] 사다-아덴 고속도로 건설 입찰정보,,양자경제진흥과,2014-01-08
72,[덴마크] Femern 프로젝트 진행상황 (4) - 관련 주요 부대시설 입찰,,양자경제진흥과,2014-01-08
71,[엘살바도르] La Union항 운영권 양허 입찰 동향,,양자경제외교국,2014-01-08
70,[에티오피아] 입찰 공고,,양자경제진흥과,2014-01-08
69,[중국] 화남지역 입찰정보,,양자경제진흥과,2014-01-08
68,[중국] 복건성 복주문교직업중등전문학교 네트워크설비 입찰공고,,양자경제진흥과,2014-01-08
67,[중국] 광동성교육장비센터 컬러도플러 초음파 진단기 입찰공고,,양자경제진흥과,2014-01-08
66,[중국] 화동지역 입찰정보,,양자경제진흥과,2014-01-08
65,[파라과이] 건설교통부(MOPC) 8번 국도 Caazapa - Yuty 구간 정비사업 입찰 공고,,양자경제진흥과,2014-01-08
64,[홍콩] 입찰정보(2013-26),,양자경제진흥과,2014-01-06
63,[알제리] 수자원 개발동향(Ain Babouche댐 타당성 조사 입찰공고),,양자경제외교국,2013-12-27
62,[모로코] 입찰정보(국립대극장 건설사업-제안서 마감일 연장),,양자경제진흥과,2013-12-27
61,[중국] 광동성 광주시 제1인민병원 의료설비 입찰공고,,양자경제진흥과,2013-12-26
60,[중국] 화동지역 입찰정보,,양자경제진흥과,2013-12-26
59,[중국] 화서지역 입찰정보,,양자경제진흥과,2013-12-26
58,[중국] 화남지역 입찰정보,,양자경제진흥과,2013-12-26
57,[중국] 화동지역 입찰정보,,양자경제진흥과,2013-12-18
56,[중국] 광동성 공안청 이동모니터링 시스템 입찰공고,,양자경제진흥과,2013-12-18
55,[중국] 하북성 석가장시 공안국 공조기 입찰공고,,양자경제진흥과,2013-12-18
54,[중국] 절강성 소주시립병원 교환기 입찰공고,,양자경제진흥과,2013-12-18
53,[중국] 광동성 광주시 재정국 결산데이터 네트워크관리시스템 입찰공고,,양자경제진흥과,2013-12-18
52,[중국] 화중지역 입찰정보,,양자경제진흥과,2013-12-18
51,[중국] 광저우 입찰정보,,양자경제진흥과,2013-12-18
50,[코스타리카] 사회보장청 다중절편 나선형 CT스캐너 구매,,양자경제외교국,2013-12-18
49,[에티오피아] 입찰공고,,양자경제진흥과,2013-12-18
48,[엘살바도르] 100MW급 신재생에너지 발전사업 입찰 공고,,양자경제외교국,2013-12-11
47,"[태국] 태국 교통부 교통정책기획국, 중앙정산소 설치관련 참여기업 초청",,양자경제진흥과,2013-12-11
46,[알제리] 입찰공고,,양자경제진흥과,2013-12-11
45,[홍콩] 입찰정보(2013-25),,양자경제진흥과,2013-12-11
44,[대만] 건설 입찰정보,,양자경제진흥과,2013-12-11
43,[중국] 화동지역 입찰정보,,양자경제진흥과,2013-12-11
42,[중국] 화남지역 입찰정보,,양자경제진흥과,2013-12-11
41,[중국] 화중지역 입찰정보,,양자경제진흥과,2013-12-11
40,[중국] 산둥성 입찰정보,,양자경제진흥과,2013-12-11
39,[예멘] 사다-아덴 예멘 국제고속도로 입찰,,양자경제진흥과,2013-11-29
